Time,CameraA Max
20221219_114100,90
20221219_114100,85
20221219_114100,80
20221219_114100,74
20221219_114100,86
20221219_114100,83
20221219_114100,91
20221219_114100,88
20221219_114100,88
20221219_114100,91
20221219_114100,93
20221219_114100,86
20221219_114100,85
20221219_114100,85
20221219_114100,83
20221219_114101,80
20221219_114101,91
20221219_114101,86
20221219_114101,86
20221219_114101,84
20221219_114101,76
20221219_114101,90
20221219_114101,86
20221219_114101,89
20221219_114101,88
20221219_114101,89
20221219_114101,94
20221219_114101,89
20221219_114101,85
20221219_114101,82
20221219_114101,80
20221219_114101,85
20221219_114101,86
20221219_114102,84
20221219_114102,96
20221219_114102,93
20221219_114102,89
20221219_114102,76
20221219_114102,88
20221219_114102,85
20221219_114102,93
20221219_114102,92
20221219_114102,82
20221219_114102,83
20221219_114102,82
20221219_114102,84
20221219_114102,80
20221219_114102,87
20221219_114102,90
20221219_114102,87
20221219_114102,78
20221219_114103,82
20221219_114103,73
20221219_114103,77
20221219_114103,83
20221219_114103,74
20221219_114103,85
20221219_114103,88
20221219_114103,85
20221219_114103,84
20221219_114103,85
20221219_114103,84
20221219_114103,90
20221219_114103,80
20221219_114103,88
20221219_114103,90
20221219_114103,80
20221219_114103,82
20221219_114104,87
20221219_114104,88
20221219_114104,85
20221219_114104,90
20221219_114104,84
20221219_114104,87
20221219_114104,86
20221219_114104,83
20221219_114104,88
20221219_114104,89
20221219_114104,89
20221219_114104,88
20221219_114104,92
20221219_114104,94
20221219_114104,91
20221219_114104,83
20221219_114104,78
20221219_114104,88
20221219_114105,78
20221219_114105,88
20221219_114105,92
20221219_114105,86
20221219_114105,79
20221219_114105,95
20221219_114105,78
20221219_114105,83
20221219_114105,88
20221219_114105,89
20221219_114105,87
20221219_114105,77
