Time,CameraA Max,CameraA Mean,CameraB Max,CameraB Mean
20221022_120829,83,80,155,157
20221022_120830,76,80,156,157
20221022_120830,80,80,153,157
20221022_120830,82,80,156,157
20221022_120830,76,80,159,156
20221022_120830,79,80,155,157
20221022_120830,80,80,155,157
20221022_120830,85,80,154,156
20221022_120830,71,80,159,156
20221022_120830,83,80,166,156
20221022_120830,89,80,157,156
20221022_120830,79,80,153,156
20221022_120831,77,80,160,156
20221022_120831,77,80,153,156
20221022_120831,78,79,168,156
20221022_120831,76,80,153,156
20221022_120831,76,80,158,156
20221022_120831,85,80,146,156
20221022_120831,76,80,158,156
20221022_120831,79,80,155,156
20221022_120831,80,80,155,156
20221022_120831,82,80,157,156
20221022_120831,88,80,153,156
20221022_120832,86,80,158,156
20221022_120832,82,80,158,156
20221022_120832,77,80,149,156
20221022_120832,82,80,157,156
20221022_120832,76,79,169,156
20221022_120832,83,79,160,156
20221022_120832,88,80,160,156
20221022_120832,85,80,163,156
20221022_120832,85,80,151,156
20221022_120832,83,80,152,156
20221022_120833,77,79,157,156
20221022_120833,79,79,163,156
20221022_120833,87,80,166,157
20221022_120833,76,80,156,156
20221022_120833,80,80,164,157
20221022_120833,78,80,161,157
20221022_120833,82,80,147,156
20221022_120833,85,80,158,156
20221022_120833,86,80,158,157
20221022_120833,75,80,154,156
20221022_120833,79,80,163,157
20221022_120834,73,80,153,156
20221022_120834,86,80,150,156
20221022_120834,85,80,140,156
20221022_120834,86,80,150,156
20221022_120834,85,80,161,156
20221022_120834,84,80,158,156
20221022_120834,79,80,154,156
20221022_120834,80,80,155,156
20221022_120834,88,81,152,156
20221022_120834,74,80,161,156
20221022_120834,84,81,158,156
20221022_120835,76,81,150,156
20221022_120835,77,80,159,156
20221022_120835,83,81,152,156
20221022_120835,79,80,150,156
20221022_120835,76,81,156,156
20221022_120835,82,80,163,156
20221022_120835,76,80,151,156
20221022_120835,80,80,157,156
