Time,CameraA Max,CameraA Mean,CameraB Max,CameraB Mean
20221022_104710,259,255,4095,4095
20221022_104711,253,255,4095,4095
20221022_104711,260,255,4095,4095
20221022_104711,262,255,4095,4095
20221022_104711,253,255,4095,4095
20221022_104711,256,255,4095,4095
20221022_104711,257,255,4095,4095
20221022_104711,255,255,4095,4095
20221022_104711,239,255,4095,4095
20221022_104711,256,255,4095,4095
20221022_104711,263,255,4095,4095
20221022_104712,245,255,4095,4095
20221022_104712,262,255,4095,4095
20221022_104712,242,255,4095,4095
20221022_104712,263,255,4095,4095
20221022_104712,258,255,4095,4095
20221022_104712,259,255,4095,4095
20221022_104712,247,255,4095,4095
20221022_104712,262,255,4095,4095
20221022_104712,267,255,4095,4095
20221022_104712,257,255,4095,4095
20221022_104713,256,255,4095,4095
20221022_104713,256,255,4095,4095
20221022_104713,267,255,4095,4095
20221022_104713,253,255,4095,4095
20221022_104713,251,255,4095,4095
20221022_104713,253,255,4095,4095
20221022_104713,247,255,4095,4095
20221022_104713,258,255,4095,4095
20221022_104713,259,255,4095,4095
20221022_104713,273,256,4095,4095
20221022_104714,252,256,4095,4095
20221022_104714,249,256,4095,4095
20221022_104714,254,256,4095,4095
20221022_104714,255,256,4095,4095
20221022_104714,256,256,4095,4095
20221022_104714,268,256,4095,4095
20221022_104714,265,256,4095,4095
20221022_104714,262,256,4095,4095
20221022_104714,269,256,4095,4095
20221022_104714,255,256,4095,4095
20221022_104715,254,256,4095,4095
20221022_104715,260,256,4095,4095
20221022_104715,254,256,4095,4095
20221022_104715,257,256,4095,4095
20221022_104715,259,256,4095,4095
20221022_104715,261,256,4095,4095
20221022_104715,253,256,4095,4095
20221022_104715,255,256,4095,4095
20221022_104715,249,256,4095,4095
20221022_104715,263,256,4095,4095
20221022_104716,266,256,4095,4095
20221022_104716,263,257,4095,4095
20221022_104716,263,257,4095,4095
20221022_104716,260,257,4095,4095
20221022_104716,246,257,4095,4095
20221022_104716,253,256,4095,4095
20221022_104716,263,257,4095,4095
20221022_104716,267,257,4095,4095
20221022_104716,252,257,4095,4095
20221022_104716,272,257,4095,4095
20221022_104717,247,257,4095,4095
20221022_104717,261,257,4095,4095
20221022_104717,256,257,4095,4095
20221022_104717,267,258,4095,4095
20221022_104717,251,258,4095,4095
20221022_104717,277,258,4095,4095
20221022_104717,249,258,4095,4095
20221022_104717,258,258,4095,4095
20221022_104717,259,258,4095,4095
20221022_104717,257,258,4095,4095
20221022_104718,256,258,4095,4095
20221022_104718,248,258,4095,4095
20221022_104718,259,258,4095,4095
20221022_104718,253,257,4095,4095
20221022_104718,248,257,4095,4095
20221022_104718,260,257,4095,4095
20221022_104718,257,257,4095,4095
20221022_104718,268,258,4095,4095
20221022_104718,249,258,4095,4095
20221022_104718,254,258,4095,4095
20221022_104719,255,257,4095,4095
20221022_104719,255,257,4095,4095
20221022_104719,256,257,4095,4095
20221022_104719,260,258,4095,4095
20221022_104719,259,258,4095,4095
20221022_104719,261,258,4095,4095
20221022_104719,253,257,4095,4095
20221022_104719,255,257,4095,4095
20221022_104719,260,257,4095,4095
20221022_104719,248,257,4095,4095
20221022_104720,252,257,4095,4095
20221022_104720,252,257,4095,4095
20221022_104720,262,257,4095,4095
20221022_104720,250,257,4095,4095
20221022_104720,263,257,4095,4095
20221022_104720,247,257,4095,4095
20221022_104720,249,256,4095,4095
20221022_104720,262,256,4095,4095
20221022_104720,253,256,4095,4095
20221022_104720,260,257,4095,4095
20221022_104721,257,257,4095,4095
20221022_104721,253,256,4095,4095
20221022_104721,256,256,4095,4095
20221022_104721,265,256,4095,4095
20221022_104721,259,256,4095,4095
20221022_104721,256,256,4095,4095
20221022_104721,257,256,4095,4095
20221022_104721,261,256,4095,4095
20221022_104721,263,256,4095,4095
20221022_104721,262,257,4095,4095
20221022_104722,246,256,4095,4095
20221022_104722,254,256,4095,4095
20221022_104722,255,256,4095,4095
20221022_104722,259,256,4095,4095
20221022_104722,246,256,4095,4095
20221022_104722,245,256,4095,4095
20221022_104722,257,255,4095,4095
20221022_104722,256,255,4095,4095
20221022_104722,246,255,4095,4095
20221022_104722,263,255,3729,4087
20221022_104723,271,255,4095,4087
20221022_104723,258,255,4095,4087
20221022_104723,261,256,4095,4087
20221022_104723,260,256,4095,4087
20221022_104723,250,256,4095,4087
20221022_104723,254,256,4095,4087
20221022_104723,250,256,4095,4087
20221022_104723,260,256,4095,4087
20221022_104723,251,255,4095,4087
20221022_104723,258,255,4095,4087
20221022_104724,267,256,4095,4087
20221022_104724,266,256,4095,4087
20221022_104724,265,256,4095,4087
20221022_104724,261,256,4095,4087
20221022_104724,277,257,4095,4087
20221022_104724,260,257,4095,4087
20221022_104724,248,256,4095,4087
20221022_104724,239,256,4095,4087
20221022_104724,249,256,4095,4087
20221022_104724,247,256,4095,4087
20221022_104725,253,256,4095,4087
20221022_104725,253,256,4095,4087
20221022_104725,253,256,4095,4087
20221022_104725,250,256,4095,4087
20221022_104725,255,256,4095,4087
20221022_104725,267,256,4095,4087
20221022_104725,256,256,4095,4087
20221022_104725,248,256,4095,4087
20221022_104725,254,256,4095,4087
20221022_104725,253,256,4095,4087
20221022_104726,263,256,4095,4087
20221022_104726,258,256,4095,4087
20221022_104726,252,256,4095,4087
20221022_104726,275,256,4095,4087
20221022_104726,259,256,4095,4087
20221022_104726,253,256,4095,4087
20221022_104726,259,256,4095,4087
20221022_104726,261,256,4095,4087
20221022_104726,255,256,4095,4087
20221022_104726,265,256,4095,4087
20221022_104727,246,256,4095,4087
20221022_104727,257,256,4095,4087
20221022_104727,269,256,4095,4087
20221022_104727,269,257,4095,4087
20221022_104727,265,257,4095,4087
20221022_104727,269,257,4095,4087
20221022_104727,253,257,4095,4087
20221022_104727,261,257,4095,4087
20221022_104727,244,257,4095,4087
20221022_104727,258,257,4095,4087
20221022_104728,244,257,940,4033
20221022_104728,241,256,125,3955
20221022_104728,249,256,132,3877
20221022_104728,254,256,1313,3823
20221022_104728,238,256,133,3745
20221022_104728,239,255,3416,3732
20221022_104728,227,255,4095,3732
20221022_104728,231,254,4095,3732
20221022_104728,227,254,4095,3732
20221022_104728,220,253,4095,3732
20221022_104729,225,253,4095,3732
20221022_104729,236,252,4095,3732
20221022_104729,232,251,4095,3732
20221022_104729,228,251,4095,3732
20221022_104729,227,250,4095,3732
20221022_104729,227,249,4095,3732
20221022_104729,222,248,4095,3732
20221022_104729,218,248,4095,3732
20221022_104729,237,248,3095,3712
20221022_104729,233,247,4095,3712
20221022_104730,251,247,4095,3712
20221022_104730,253,247,4095,3712
20221022_104730,268,248,4095,3712
20221022_104730,260,248,4095,3712
20221022_104730,253,248,4095,3712
20221022_104730,272,248,4095,3712
20221022_104730,254,248,4095,3712
20221022_104730,263,248,4095,3712
20221022_104730,259,248,4095,3712
20221022_104730,257,248,4095,3712
20221022_104731,275,249,4095,3712
20221022_104731,267,249,4095,3712
20221022_104731,265,249,4095,3712
20221022_104731,268,249,4095,3712
20221022_104731,270,249,4095,3712
20221022_104731,258,249,4095,3712
20221022_104731,269,249,4095,3712
20221022_104731,266,250,4095,3712
20221022_104731,260,250,4095,3712
20221022_104731,260,250,4095,3712
20221022_104732,255,249,4095,3712
20221022_104732,251,250,4095,3712
20221022_104732,265,250,4095,3712
20221022_104732,245,249,4095,3712
20221022_104732,250,249,4095,3712
20221022_104732,257,249,4095,3712
20221022_104732,270,249,4095,3712
20221022_104732,266,249,4095,3712
20221022_104732,262,249,4095,3712
20221022_104732,259,249,4095,3712
20221022_104733,250,249,4095,3712
20221022_104733,244,249,4095,3774
20221022_104733,251,249,4095,3852
20221022_104733,253,249,4095,3929
20221022_104733,249,249,4095,3984
20221022_104733,260,250,4095,4062
20221022_104733,262,250,4095,4075
20221022_104733,253,251,4095,4075
20221022_104733,254,251,4095,4075
20221022_104733,268,252,4095,4075
20221022_104734,263,253,4095,4075
20221022_104734,258,253,4095,4075
20221022_104734,256,254,4095,4075
20221022_104734,266,255,4095,4075
20221022_104734,256,255,4095,4075
20221022_104734,260,256,4095,4075
20221022_104734,254,256,4095,4075
20221022_104734,262,257,4095,4075
20221022_104734,253,258,4095,4075
20221022_104734,261,258,4095,4095
20221022_104735,255,259,4095,4095
20221022_104735,266,259,4095,4095
20221022_104735,262,259,4095,4095
20221022_104735,263,259,4095,4095
20221022_104735,252,259,4095,4095
20221022_104735,253,259,4095,4095
20221022_104735,255,259,4095,4095
20221022_104735,259,259,4095,4095
20221022_104735,254,258,4095,4095
20221022_104735,270,259,4095,4095
20221022_104736,256,259,4095,4095
20221022_104736,254,258,4095,4095
20221022_104736,267,258,4095,4095
20221022_104736,256,258,4095,4095
20221022_104736,268,258,4095,4095
20221022_104736,263,258,4095,4095
20221022_104736,260,258,4095,4095
20221022_104736,255,258,4095,4095
20221022_104736,257,258,4095,4095
20221022_104736,258,257,4095,4095
20221022_104737,266,258,4095,4095
20221022_104737,268,258,4095,4095
20221022_104737,267,258,4095,4095
20221022_104737,259,258,4095,4095
20221022_104737,267,258,4095,4095
20221022_104737,265,259,4095,4095
20221022_104737,260,259,4095,4095
20221022_104737,265,259,4095,4095
20221022_104737,271,259,4095,4095
20221022_104737,272,259,4095,4095
20221022_104738,250,259,4095,4095
20221022_104738,249,259,4095,4095
20221022_104738,261,259,4095,4095
20221022_104738,253,259,4095,4095
20221022_104738,270,260,4095,4095
20221022_104738,258,260,4095,4095
20221022_104738,257,260,4095,4095
20221022_104738,280,260,4095,4095
20221022_104738,272,260,4095,4095
20221022_104738,269,261,4095,4095
20221022_104739,267,261,4095,4095
20221022_104739,262,261,4095,4095
20221022_104739,265,261,4095,4095
20221022_104739,261,261,4095,4095
20221022_104739,254,261,4095,4095
20221022_104739,274,261,4095,4095
20221022_104739,268,261,4095,4095
20221022_104739,266,261,4095,4095
20221022_104739,254,261,4095,4095
20221022_104739,262,261,4095,4095
20221022_104740,263,261,4095,4095
20221022_104740,260,262,4095,4095
20221022_104740,257,261,4095,4095
20221022_104740,266,261,4095,4095
20221022_104740,265,261,4095,4095
20221022_104740,248,261,4095,4095
20221022_104740,269,262,4095,4095
20221022_104740,273,262,4095,4095
20221022_104740,267,262,4095,4095
20221022_104740,256,262,4095,4095
20221022_104741,267,262,4095,4095
20221022_104741,263,262,4095,4095
20221022_104741,275,263,4095,4095
20221022_104741,261,263,4095,4095
20221022_104741,259,263,4095,4095
20221022_104741,266,263,4095,4095
20221022_104741,258,263,4095,4095
20221022_104741,270,263,4095,4095
20221022_104741,258,263,4095,4095
20221022_104741,274,263,4095,4095
20221022_104742,262,263,4095,4095
20221022_104742,253,263,4095,4095
20221022_104742,262,263,4095,4095
20221022_104742,269,263,4095,4095
20221022_104742,262,263,4095,4095
20221022_104742,257,263,4095,4095
20221022_104742,260,263,4095,4095
20221022_104742,257,263,4095,4095
20221022_104742,273,263,4095,4095
20221022_104743,270,263,4095,4095
20221022_104743,270,263,4095,4095
20221022_104743,268,263,4095,4095
20221022_104743,265,263,4095,4095
20221022_104743,254,263,4095,4095
20221022_104743,254,263,4095,4095
20221022_104743,255,263,4095,4095
20221022_104743,256,263,4095,4095
20221022_104743,258,263,4095,4095
20221022_104743,265,263,4095,4095
20221022_104744,257,262,4095,4095
20221022_104744,261,262,4095,4095
20221022_104744,257,262,4095,4095
20221022_104744,260,262,4095,4095
20221022_104744,258,262,4095,4095
20221022_104744,267,262,4095,4095
20221022_104744,273,262,4095,4095
20221022_104744,261,262,4095,4095
20221022_104744,271,262,4095,4095
20221022_104744,262,262,4095,4095
20221022_104744,270,262,4095,4095
20221022_104745,268,262,4095,4095
20221022_104745,253,262,4095,4095
20221022_104745,253,262,4095,4095
20221022_104745,250,262,4095,4095
20221022_104745,255,262,4095,4095
20221022_104745,270,262,4095,4095
20221022_104745,252,262,4095,4095
20221022_104745,263,262,4095,4095
20221022_104745,257,262,4095,4095
20221022_104746,265,261,4095,4095
20221022_104746,267,262,4095,4095
20221022_104746,260,262,4095,4095
20221022_104746,257,261,4095,4095
20221022_104746,261,261,4095,4095
20221022_104746,273,261,4095,4095
20221022_104746,265,262,4095,4095
20221022_104746,268,262,4095,4095
20221022_104746,261,262,4095,4095
20221022_104746,262,261,4095,4095
20221022_104747,269,262,4095,4095
20221022_104747,263,261,4095,4095
20221022_104747,260,261,4095,4095
20221022_104747,274,262,4095,4095
20221022_104747,268,262,4095,4095
20221022_104747,265,262,4095,4095
20221022_104747,258,262,4095,4095
20221022_104747,272,262,4095,4095
20221022_104747,256,262,4095,4095
20221022_104747,270,262,4095,4095
20221022_104748,258,262,4095,4095
20221022_104748,255,262,4095,4095
20221022_104748,260,261,4095,4095
20221022_104748,270,262,4095,4095
20221022_104748,257,261,4095,4095
20221022_104748,267,262,4095,4095
20221022_104748,259,262,4095,4095
20221022_104748,265,262,4095,4095
20221022_104748,265,262,4095,4095
20221022_104748,274,262,4095,4095
20221022_104749,258,262,4095,4095
20221022_104749,258,262,4095,4095
20221022_104749,269,262,4095,4095
20221022_104749,273,263,4095,4095
20221022_104749,268,263,4095,4095
20221022_104749,257,263,4095,4095
20221022_104749,257,263,4095,4095
20221022_104749,259,262,4095,4095
20221022_104749,267,263,4095,4095
20221022_104749,253,262,4095,4095
20221022_104750,269,262,4095,4095
20221022_104750,252,262,4095,4095
20221022_104750,259,262,4095,4095
20221022_104750,265,262,4095,4095
20221022_104750,262,262,4095,4095
20221022_104750,263,262,4095,4095
20221022_104750,261,263,4095,4095
20221022_104750,269,263,4095,4095
20221022_104750,268,263,4095,4095
20221022_104750,246,263,4095,4095
20221022_104751,273,263,4095,4095
20221022_104751,268,263,4095,4095
20221022_104751,265,263,4095,4095
20221022_104751,270,263,4095,4095
20221022_104751,259,263,4095,4095
20221022_104751,272,263,4095,4095
20221022_104751,261,263,4095,4095
20221022_104751,266,263,4095,4095
20221022_104751,277,263,4095,4095
20221022_104751,277,264,4095,4095
20221022_104752,262,264,4095,4095
20221022_104752,268,264,4095,4095
20221022_104752,261,264,4095,4095
20221022_104752,271,264,4095,4095
20221022_104752,259,263,4095,4095
20221022_104752,260,263,4095,4095
20221022_104752,268,263,4095,4095
20221022_104752,263,263,4095,4095
20221022_104752,254,263,4095,4095
20221022_104752,274,263,4095,4095
20221022_104753,274,264,4095,4095
20221022_104753,258,264,4095,4095
20221022_104753,268,264,4095,4095
20221022_104753,256,264,4095,4095
20221022_104753,278,264,4095,4095
20221022_104753,273,264,4095,4095
20221022_104753,261,264,4095,4095
20221022_104753,258,264,4095,4095
20221022_104753,267,264,4095,4095
20221022_104753,270,264,4095,4095
20221022_104754,256,264,4095,4095
20221022_104754,259,264,4095,4095
20221022_104754,290,264,4095,4095
20221022_104754,272,265,4095,4095
20221022_104754,259,264,4095,4095
20221022_104754,255,264,4095,4095
20221022_104754,256,264,4095,4095
20221022_104754,265,264,4095,4095
20221022_104754,267,264,4095,4095
20221022_104754,275,264,4095,4095
20221022_104755,267,265,4095,4095
20221022_104755,272,265,4095,4095
20221022_104755,260,265,4095,4095
20221022_104755,251,265,4095,4095
20221022_104755,259,265,4095,4095
20221022_104755,268,265,4095,4095
20221022_104755,254,265,4095,4095
20221022_104755,256,265,4095,4095
20221022_104755,270,265,4095,4095
20221022_104755,276,265,4095,4095
20221022_104756,255,265,4095,4095
20221022_104756,262,265,4095,4095
20221022_104756,276,265,4095,4095
20221022_104756,277,265,4095,4095
20221022_104756,268,265,4095,4095
20221022_104756,254,265,4095,4095
20221022_104756,261,265,4095,4095
20221022_104756,269,265,4095,4095
20221022_104756,258,265,4095,4095
20221022_104756,276,265,4095,4095
20221022_104757,261,264,4095,4095
20221022_104757,263,264,4095,4095
20221022_104757,271,264,4095,4095
20221022_104757,261,264,4095,4095
20221022_104757,262,264,4095,4095
20221022_104757,271,264,4095,4095
20221022_104757,261,265,4095,4095
20221022_104757,269,265,4095,4095
20221022_104757,258,264,4095,4095
20221022_104757,269,265,4095,4095
20221022_104758,257,264,4095,4095
20221022_104758,265,264,4095,4095
20221022_104758,261,264,4095,4095
20221022_104758,267,264,4095,4095
20221022_104758,269,265,4095,4095
20221022_104758,255,264,4095,4095
20221022_104758,260,264,4095,4095
20221022_104758,268,264,4095,4095
20221022_104758,269,264,4095,4095
20221022_104758,259,264,4095,4095
20221022_104759,269,264,4095,4095
20221022_104759,262,264,4095,4095
20221022_104759,273,264,4095,4095
20221022_104759,270,264,4095,4095
20221022_104759,251,264,4095,4095
20221022_104759,254,263,4095,4095
20221022_104759,254,263,4095,4095
20221022_104759,266,264,4095,4095
20221022_104759,257,263,4095,4095
20221022_104759,257,263,4095,4095
20221022_104800,258,263,4095,4095
20221022_104800,269,263,4095,4095
20221022_104800,262,263,4095,4095
20221022_104800,267,263,4095,4095
20221022_104800,259,263,4095,4095
20221022_104800,258,263,4095,4095
20221022_104800,274,263,4095,4095
20221022_104800,262,263,4095,4095
20221022_104800,265,264,4095,4095
20221022_104800,268,263,4095,4095
20221022_104801,258,263,4095,4095
20221022_104801,251,263,4095,4095
20221022_104801,268,263,4095,4095
20221022_104801,271,263,4095,4095
20221022_104801,257,263,4095,4095
20221022_104801,260,263,4095,4095
20221022_104801,267,263,4095,4095
20221022_104801,254,263,4095,4095
20221022_104801,262,263,4095,4095
20221022_104801,263,263,4095,4095
20221022_104802,273,263,4095,4095
20221022_104802,258,262,4095,4095
20221022_104802,263,262,4095,4095
20221022_104802,263,262,4095,4095
20221022_104802,270,263,4095,4095
20221022_104802,277,263,4095,4095
20221022_104802,252,262,4095,4095
20221022_104802,267,263,4095,4095
20221022_104802,266,262,4095,4095
20221022_104802,274,263,4095,4095
20221022_104803,270,263,4095,4095
20221022_104803,262,263,4095,4095
20221022_104803,262,263,4095,4095
20221022_104803,277,263,4095,4095
20221022_104803,270,263,4095,4095
20221022_104803,274,263,4095,4095
20221022_104803,266,264,4095,4095
20221022_104803,269,264,4095,4095
20221022_104803,267,264,4095,4095
20221022_104803,268,264,4095,4095
20221022_104804,266,264,4095,4095
20221022_104804,258,264,4095,4095
20221022_104804,266,264,4095,4095
20221022_104804,272,264,4095,4095
20221022_104804,262,264,4095,4095
20221022_104804,256,264,4095,4095
20221022_104804,259,264,4095,4095
20221022_104804,267,264,4095,4095
20221022_104804,276,264,4095,4095
20221022_104804,262,264,4095,4095
