Time,CameraA Max,CameraA Mean,CameraB Max,CameraB Mean
20221101_215154,195,194,213,226
20221101_215154,187,194,219,226
20221101_215154,196,194,213,226
20221101_215154,190,194,213,226
20221101_215154,198,194,213,226
20221101_215154,190,194,216,226
20221101_215154,190,194,218,226
20221101_215154,201,194,222,226
20221101_215155,195,194,229,226
20221101_215155,199,194,225,226
20221101_215155,189,194,236,226
20221101_215155,195,194,230,225
20221101_215155,188,194,226,225
20221101_215155,193,194,224,225
20221101_215155,190,194,225,225
20221101_215155,191,194,229,225
20221101_215155,195,193,215,225
20221101_215155,199,193,220,225
20221101_215155,197,193,232,225
20221101_215156,193,193,220,225
20221101_215156,190,193,221,225
20221101_215156,190,193,221,224
20221101_215156,193,193,226,224
20221101_215156,186,192,210,224
20221101_215156,187,192,215,224
20221101_215156,191,192,219,224
20221101_215156,204,192,210,224
20221101_215156,184,192,221,223
20221101_215156,184,192,217,223
20221101_215157,188,192,209,223
20221101_215157,190,192,212,222
20221101_215157,181,191,216,222
20221101_215157,188,191,205,222
20221101_215157,180,191,208,222
20221101_215157,187,191,220,221
20221101_215157,189,191,210,221
20221101_215157,186,191,210,221
20221101_215157,173,190,213,221
20221101_215157,178,190,211,221
20221101_215158,177,190,215,220
20221101_215158,185,190,215,220
20221101_215158,183,190,207,220
20221101_215158,183,190,229,220
20221101_215158,179,190,216,220
20221101_215158,180,189,222,220
20221101_215158,184,189,202,220
20221101_215158,189,190,205,220
20221101_215158,181,189,211,219
20221101_215158,196,189,216,219
20221101_215159,194,189,214,219
20221101_215159,194,189,217,219
20221101_215159,190,189,217,219
20221101_215159,188,189,231,219
20221101_215159,195,189,221,219
20221101_215159,194,189,225,219
20221101_215159,191,190,227,219
20221101_215159,186,190,229,219
20221101_215159,197,190,210,219
20221101_215159,199,190,227,219
20221101_215200,197,190,232,219
20221101_215200,200,190,225,219
20221101_215200,200,190,221,219
20221101_215200,193,190,222,219
20221101_215200,189,190,221,219
20221101_215200,204,190,230,219
20221101_215200,195,190,225,219
20221101_215200,188,190,233,219
20221101_215200,187,190,222,219
20221101_215200,181,190,210,219
20221101_215200,174,190,201,219
20221101_215201,178,190,200,219
20221101_215201,170,190,205,218
20221101_215201,169,189,206,218
20221101_215201,170,189,198,218
20221101_215201,179,189,206,218
20221101_215201,189,189,210,218
20221101_215201,186,189,211,218
20221101_215201,189,189,215,217
20221101_215201,194,189,220,217
20221101_215201,189,189,211,217
20221101_215202,192,188,212,217
20221101_215202,197,189,229,217
20221101_215202,191,189,239,217
20221101_215202,207,189,257,218
20221101_215202,208,189,266,218
20221101_215202,213,189,246,218
20221101_215202,224,189,261,219
20221101_215202,220,190,260,219
20221101_215202,225,190,275,220
20221101_215202,240,191,271,220
20221101_215203,225,191,277,221
20221101_215203,221,191,273,222
20221101_215203,231,192,261,222
20221101_215203,224,192,281,223
20221101_215203,238,192,274,223
20221101_215203,230,193,278,224
20221101_215203,231,193,274,224
20221101_215203,229,194,271,225
20221101_215203,228,194,274,225
20221101_215203,237,195,271,226
20221101_215204,230,195,259,226
20221101_215204,226,195,271,227
20221101_215204,217,196,261,227
20221101_215204,217,196,271,228
20221101_215204,230,196,270,228
20221101_215204,231,197,274,229
20221101_215204,229,197,263,229
20221101_215204,217,197,267,230
20221101_215204,222,197,260,230
20221101_215205,217,198,259,231
20221101_215205,214,198,255,231
20221101_215205,222,198,256,231
20221101_215205,216,198,260,231
20221101_215205,216,199,265,232
20221101_215205,220,199,271,232
20221101_215205,222,199,242,232
20221101_215205,207,199,260,233
20221101_215205,218,200,253,233
20221101_215206,214,200,268,234
20221101_215206,219,200,255,234
20221101_215206,213,200,261,234
20221101_215206,214,200,246,234
20221101_215206,216,201,265,235
20221101_215206,214,201,250,235
20221101_215206,206,201,251,236
20221101_215206,210,201,251,236
20221101_215206,222,202,265,236
20221101_215206,218,202,246,237
20221101_215206,212,202,238,237
20221101_215207,215,202,240,237
20221101_215207,202,202,244,237
20221101_215207,200,203,250,238
20221101_215207,207,203,244,238
20221101_215207,210,203,247,239
20221101_215207,214,203,238,239
20221101_215207,210,204,248,239
20221101_215207,200,204,241,239
20221101_215207,222,204,244,240
20221101_215207,204,204,230,240
20221101_215207,204,205,240,240
20221101_215208,204,205,241,240
20221101_215208,209,205,237,241
20221101_215208,212,205,237,241
20221101_215208,202,206,239,241
20221101_215208,197,206,234,241
20221101_215208,193,206,238,241
20221101_215208,205,206,240,242
20221101_215208,205,206,238,242
20221101_215208,200,206,233,242
20221101_215208,200,206,232,242
20221101_215209,192,206,239,243
20221101_215209,197,206,231,243
20221101_215209,205,207,242,243
20221101_215209,211,207,241,243
20221101_215209,213,207,248,243
20221101_215209,190,207,233,244
20221101_215209,208,207,240,244
20221101_215209,197,207,248,244
20221101_215209,212,207,237,244
20221101_215209,207,208,238,244
20221101_215210,226,208,248,244
20221101_215210,207,208,242,245
20221101_215210,207,208,246,245
20221101_215210,207,208,241,245
20221101_215210,208,208,254,245
20221101_215210,211,208,230,245
20221101_215210,213,209,238,245
20221101_215210,211,209,229,245
20221101_215210,201,209,244,246
20221101_215210,198,209,244,246
20221101_215211,205,209,233,246
20221101_215211,208,210,235,247
20221101_215211,216,210,249,247
20221101_215211,204,210,240,247
20221101_215211,208,211,234,248
20221101_215211,205,211,240,248
20221101_215211,198,211,247,248
20221101_215211,201,211,256,249
20221101_215211,218,212,245,249
20221101_215211,218,212,260,250
20221101_215211,210,212,242,250
20221101_215212,214,212,256,250
20221101_215212,215,212,254,251
20221101_215212,216,213,255,251
20221101_215212,215,213,253,251
20221101_215212,207,213,253,251
20221101_215212,216,213,244,251
20221101_215212,216,213,233,250
20221101_215212,208,213,237,250
20221101_215212,201,212,242,250
20221101_215212,212,212,240,249
20221101_215213,199,212,249,249
20221101_215213,206,212,255,249
20221101_215213,211,211,246,249
20221101_215213,218,211,251,249
20221101_215213,204,211,245,248
20221101_215213,202,211,245,248
20221101_215213,217,211,246,248
20221101_215213,208,210,252,247
20221101_215213,210,210,255,247
20221101_215213,211,210,250,247
20221101_215214,204,210,239,247
20221101_215214,212,210,256,247
20221101_215214,200,209,240,247
20221101_215214,207,209,250,246
20221101_215214,204,209,239,246
20221101_215214,210,209,248,246
20221101_215214,218,209,247,246
20221101_215214,208,209,242,245
20221101_215214,208,209,249,245
20221101_215214,214,209,247,245
20221101_215215,213,209,242,245
20221101_215215,225,209,266,245
20221101_215215,213,209,262,245
20221101_215215,220,209,265,245
20221101_215215,229,209,266,245
20221101_215215,231,209,263,245
20221101_215215,224,209,268,245
20221101_215215,227,209,282,246
20221101_215215,229,209,259,246
20221101_215215,225,209,272,246
20221101_215216,229,209,271,246
20221101_215216,231,210,280,246
20221101_215216,222,210,278,246
20221101_215216,220,210,268,246
20221101_215216,213,210,254,246
20221101_215216,239,210,263,247
20221101_215216,230,210,268,247
20221101_215216,226,210,273,247
20221101_215216,219,210,270,247
20221101_215216,225,210,252,247
20221101_215217,228,211,260,247
20221101_215217,235,211,261,248
20221101_215217,218,211,278,248
20221101_215217,232,211,278,248
20221101_215217,234,211,261,248
20221101_215217,220,212,285,249
20221101_215217,229,212,274,249
20221101_215217,238,212,282,250
20221101_215217,229,212,282,250
20221101_215217,236,213,290,251
20221101_215217,236,213,294,251
20221101_215218,241,213,290,252
20221101_215218,236,213,281,252
20221101_215218,242,214,294,253
20221101_215218,249,214,296,253
20221101_215218,251,215,303,254
20221101_215218,244,215,303,254
20221101_215218,256,216,318,255
20221101_215218,250,216,299,256
20221101_215218,252,217,317,257
20221101_215218,254,217,318,258
20221101_215219,262,218,301,258
20221101_215219,258,219,298,259
20221101_215219,252,219,308,259
20221101_215219,261,219,310,260
20221101_215219,254,220,292,261
20221101_215219,254,221,303,261
20221101_215219,254,221,310,262
20221101_215219,249,222,303,263
20221101_215219,254,222,301,263
20221101_215219,274,222,302,264
20221101_215220,255,223,319,264
20221101_215220,276,224,320,265
20221101_215220,258,224,292,266
20221101_215220,248,225,307,266
20221101_215220,257,225,312,267
20221101_215220,271,226,305,268
20221101_215220,258,226,303,268
20221101_215220,261,227,305,269
20221101_215220,251,227,307,270
20221101_215221,262,228,311,270
20221101_215221,249,228,305,271
20221101_215221,254,228,297,272
20221101_215221,260,229,296,272
20221101_215221,253,229,309,273
20221101_215221,245,230,291,273
20221101_215221,244,230,298,274
20221101_215221,269,231,307,274
20221101_215221,260,231,286,275
20221101_215222,242,232,303,275
20221101_215222,258,232,300,276
20221101_215222,251,232,296,276
20221101_215222,249,233,295,277
20221101_215222,250,233,297,277
20221101_215222,250,234,307,278
20221101_215222,258,234,308,278
20221101_215222,246,234,316,279
20221101_215222,249,235,317,280
20221101_215222,248,235,294,280
20221101_215223,239,235,286,281
20221101_215223,245,236,296,281
20221101_215223,246,236,307,282
20221101_215223,232,236,281,282
20221101_215223,239,237,281,282
20221101_215223,248,237,285,283
20221101_215223,245,237,275,283
20221101_215223,241,238,291,283
20221101_215223,226,238,285,284
20221101_215223,241,238,287,284
20221101_215224,242,239,292,285
20221101_215224,245,239,295,285
20221101_215224,260,239,300,286
20221101_215224,248,240,309,286
20221101_215224,252,240,317,287
20221101_215224,255,241,324,288
20221101_215224,272,241,330,289
20221101_215224,285,242,352,290
20221101_215224,295,243,360,291
20221101_215224,286,244,367,292
20221101_215225,289,245,375,293
20221101_215225,301,245,373,294
20221101_215225,294,246,366,296
20221101_215225,290,247,371,297
20221101_215225,281,248,368,298
20221101_215225,308,248,359,299
20221101_215225,301,249,368,300
20221101_215225,294,250,360,301
20221101_215225,307,251,373,302
20221101_215225,303,251,366,302
20221101_215226,333,252,399,304
20221101_215226,322,253,391,305
20221101_215226,327,254,395,306
20221101_215226,318,255,399,307
20221101_215226,324,256,427,309
20221101_215226,320,257,389,310
20221101_215226,317,258,404,312
20221101_215226,323,259,390,313
20221101_215226,315,260,417,314
20221101_215226,319,261,392,316
20221101_215226,310,262,405,317
20221101_215227,321,263,397,318
20221101_215227,326,264,399,320
20221101_215227,311,264,413,321
20221101_215227,324,265,400,322
20221101_215227,308,266,393,324
20221101_215227,321,267,387,325
20221101_215227,296,268,384,326
20221101_215227,311,269,374,327
20221101_215227,302,269,376,328
20221101_215227,312,270,370,329
20221101_215228,298,271,372,329
20221101_215228,314,271,380,330
20221101_215228,303,272,384,331
20221101_215228,300,273,411,332
20221101_215228,311,273,388,333
20221101_215228,307,274,383,334
20221101_215228,306,274,383,335
20221101_215228,303,275,371,336
20221101_215228,308,276,371,336
20221101_215229,311,276,379,337
20221101_215229,305,277,382,338
20221101_215229,302,277,366,338
20221101_215229,302,278,378,339
20221101_215229,298,278,380,340
20221101_215229,289,278,357,340
20221101_215229,292,279,364,341
20221101_215229,297,279,383,342
20221101_215229,301,280,374,342
20221101_215229,295,280,360,343
20221101_215230,293,280,347,343
20221101_215230,299,281,358,344
20221101_215230,296,281,369,344
20221101_215230,303,281,373,345
20221101_215230,298,282,355,345
20221101_215230,315,282,361,346
20221101_215230,305,283,370,347
20221101_215230,288,283,385,347
20221101_215230,298,283,356,348
20221101_215230,292,284,377,349
20221101_215231,293,284,358,349
20221101_215231,289,284,358,350
20221101_215231,295,285,344,350
20221101_215231,293,285,354,350
20221101_215231,301,286,349,351
20221101_215231,281,286,364,352
20221101_215231,294,286,368,352
20221101_215231,295,287,359,353
20221101_215231,310,287,378,354
20221101_215231,306,288,372,354
20221101_215232,299,288,382,355
20221101_215232,305,289,371,356
20221101_215232,307,289,380,357
20221101_215232,297,290,368,357
20221101_215232,311,290,377,358
20221101_215232,312,291,395,359
20221101_215232,315,292,380,360
20221101_215232,306,292,387,361
20221101_215232,317,293,405,362
20221101_215232,301,293,399,362
20221101_215233,328,294,409,364
20221101_215233,324,295,379,365
20221101_215233,307,296,389,365
20221101_215233,317,296,409,366
20221101_215233,326,297,402,368
20221101_215233,317,298,381,369
20221101_215233,320,299,376,370
20221101_215233,305,299,408,371
20221101_215233,291,300,385,372
20221101_215233,287,300,371,373
20221101_215234,300,301,371,373
20221101_215234,297,301,363,374
20221101_215234,316,302,362,375
20221101_215234,309,303,373,376
20221101_215234,312,303,391,376
20221101_215234,311,304,379,377
20221101_215234,297,304,380,378
20221101_215234,303,305,370,378
20221101_215234,308,305,370,378
20221101_215235,301,305,378,378
20221101_215235,302,305,405,379
20221101_215235,312,305,379,379
20221101_215235,322,306,371,379
20221101_215235,298,306,387,379
20221101_215235,298,306,378,379
20221101_215235,314,306,381,379
20221101_215235,318,306,379,379
20221101_215235,310,306,379,379
20221101_215235,312,306,375,380
20221101_215236,306,306,380,380
20221101_215236,315,306,369,380
20221101_215236,303,306,382,379
20221101_215236,313,306,374,379
20221101_215236,296,306,382,379
20221101_215236,298,306,377,379
20221101_215236,311,305,388,379
20221101_215236,307,305,394,379
20221101_215236,310,305,380,378
20221101_215236,321,305,370,378
20221101_215237,315,305,378,378
20221101_215237,298,305,398,378
20221101_215237,310,305,395,378
20221101_215237,307,305,383,378
20221101_215237,299,305,385,377
20221101_215237,301,304,383,377
20221101_215237,313,304,377,377
20221101_215237,306,304,382,377
20221101_215237,323,304,380,377
20221101_215238,301,304,389,377
20221101_215238,311,304,387,377
20221101_215238,313,305,397,377
20221101_215238,311,305,384,377
20221101_215238,326,305,394,378
20221101_215238,326,305,394,378
20221101_215238,310,305,379,378
20221101_215238,309,305,392,377
20221101_215238,320,305,381,377
20221101_215238,309,305,381,377
20221101_215238,309,305,402,378
20221101_215239,317,305,404,378
20221101_215239,317,305,413,378
20221101_215239,312,305,388,378
20221101_215239,313,306,401,379
20221101_215239,312,306,395,379
20221101_215239,313,306,398,379
20221101_215239,316,306,395,379
20221101_215239,322,306,383,379
20221101_215239,322,307,390,380
20221101_215240,328,307,423,380
20221101_215240,317,307,394,380
20221101_215240,317,307,402,381
20221101_215240,316,307,381,381
20221101_215240,313,308,396,381
20221101_215240,334,308,419,382
20221101_215240,324,308,382,382
20221101_215241,310,308,391,382
20221101_215241,318,308,380,383
20221101_215241,327,309,394,383
20221101_215241,324,309,387,383
20221101_215241,315,309,399,383
20221101_215241,310,309,395,383
20221101_215242,309,309,380,384
20221101_215242,310,310,373,384
20221101_215242,318,310,388,384
20221101_215242,316,310,389,385
20221101_215242,307,310,403,385
20221101_215243,307,310,377,385
20221101_215243,305,310,387,385
20221101_215243,306,311,381,386
20221101_215243,309,311,380,386
20221101_215243,303,311,382,386
20221101_215243,294,311,377,386
20221101_215244,313,311,387,386
20221101_215244,315,311,379,386
20221101_215244,306,311,384,386
20221101_215244,309,311,389,386
20221101_215244,293,311,371,386
20221101_215244,296,310,372,386
20221101_215244,303,310,387,386
20221101_215245,314,310,394,386
20221101_215245,328,311,438,386
20221101_215245,355,311,456,387
20221101_215245,369,311,472,387
20221101_215245,374,312,475,388
20221101_215245,376,313,472,389
20221101_215245,375,313,459,390
20221101_215245,354,313,452,390
20221101_215246,366,314,462,391
20221101_215246,364,314,459,392
20221101_215246,361,315,461,392
20221101_215246,378,316,463,393
20221101_215246,355,317,439,394
20221101_215246,362,317,454,395
20221101_215246,361,318,449,396
20221101_215246,352,318,453,396
20221101_215247,373,319,452,397
20221101_215247,357,319,463,398
20221101_215247,363,320,455,399
20221101_215247,354,320,451,399
20221101_215247,351,321,452,400
20221101_215247,369,321,457,401
20221101_215247,370,322,460,402
20221101_215247,353,322,463,402
20221101_215248,362,323,456,403
20221101_215248,356,323,458,404
20221101_215248,355,324,452,405
20221101_215248,366,325,451,405
20221101_215248,367,325,475,406
20221101_215248,366,326,448,407
20221101_215248,368,326,471,408
20221101_215248,359,327,448,409
20221101_215248,367,327,462,410
20221101_215249,378,328,458,410
20221101_215249,379,329,460,411
20221101_215249,371,329,462,412
20221101_215249,395,330,461,413
20221101_215249,374,331,464,414
20221101_215249,367,331,461,414
20221101_215249,372,332,464,415
20221101_215249,366,333,455,416
20221101_215249,361,333,458,417
20221101_215250,364,334,449,417
20221101_215250,353,334,450,418
20221101_215250,353,335,450,418
20221101_215250,353,335,462,419
20221101_215250,366,336,455,420
20221101_215250,351,336,445,421
20221101_215250,358,337,478,421
20221101_215250,364,337,474,422
20221101_215251,359,338,461,423
20221101_215251,361,338,470,424
20221101_215251,371,339,470,425
20221101_215251,366,339,472,426
20221101_215251,374,340,481,426
20221101_215251,369,340,470,427
20221101_215251,372,341,480,428
20221101_215251,384,341,483,429
20221101_215251,379,342,480,430
20221101_215251,377,343,473,431
20221101_215252,375,343,496,432
20221101_215252,369,344,463,432
20221101_215252,380,344,471,433
20221101_215252,373,345,496,434
20221101_215252,378,346,476,435
20221101_215252,370,346,495,436
20221101_215252,389,347,490,437
20221101_215252,378,348,497,438
20221101_215253,377,348,478,439
20221101_215253,369,349,510,440
20221101_215253,373,349,483,440
20221101_215253,393,350,496,441
20221101_215253,385,351,482,442
20221101_215253,392,351,482,443
20221101_215253,393,352,480,444
20221101_215253,396,353,486,445
20221101_215253,401,353,512,446
20221101_215254,382,354,485,447
20221101_215254,383,355,496,448
20221101_215254,378,355,478,449
20221101_215254,403,356,507,450
20221101_215254,377,357,488,451
20221101_215254,385,357,479,452
20221101_215254,379,358,486,453
20221101_215254,376,359,478,454
20221101_215254,379,359,495,455
20221101_215255,370,360,478,456
20221101_215255,371,361,475,457
20221101_215255,376,361,466,458
20221101_215255,374,362,474,458
20221101_215255,373,363,476,459
20221101_215255,372,363,492,460
20221101_215255,381,364,477,461
20221101_215255,370,365,480,462
20221101_215255,372,365,480,463
20221101_215256,367,366,466,464
20221101_215256,385,367,480,465
20221101_215256,371,367,489,466
20221101_215256,379,368,500,467
20221101_215256,393,369,502,469
20221101_215256,384,370,493,470
20221101_215256,383,371,501,471
20221101_215256,388,371,481,471
20221101_215256,405,372,498,472
20221101_215257,387,372,500,472
20221101_215257,381,372,504,472
20221101_215257,373,372,501,472
20221101_215257,387,372,523,473
20221101_215257,384,372,492,473
20221101_215257,380,372,484,474
20221101_215257,402,373,484,474
20221101_215257,379,373,499,474
20221101_215257,387,373,494,475
20221101_215257,377,373,495,475
20221101_215258,395,374,490,476
20221101_215258,376,374,481,476
20221101_215258,393,374,481,476
20221101_215258,376,374,497,477
20221101_215258,387,374,480,477
20221101_215258,373,375,488,477
20221101_215258,374,375,481,477
20221101_215258,375,375,491,478
20221101_215259,369,375,484,478
20221101_215259,380,375,473,478
20221101_215259,363,375,469,478
20221101_215259,364,375,484,479
20221101_215259,378,375,475,479
20221101_215259,388,376,481,479
20221101_215259,392,376,472,479
20221101_215259,374,376,475,479
20221101_215259,370,376,477,479
20221101_215300,375,376,479,480
20221101_215300,375,376,492,480
20221101_215300,377,376,496,480
20221101_215300,389,377,479,481
20221101_215300,387,377,477,481
20221101_215300,393,377,491,481
20221101_215300,376,377,494,481
20221101_215300,388,377,494,482
20221101_215301,372,377,506,482
20221101_215301,385,377,489,482
20221101_215301,389,377,489,483
20221101_215301,399,378,485,483
20221101_215301,395,378,514,484
20221101_215301,389,378,507,484
20221101_215301,387,379,502,485
20221101_215301,381,379,514,485
20221101_215302,393,379,497,486
20221101_215302,395,380,500,486
20221101_215302,375,380,477,486
20221101_215302,385,380,480,486
20221101_215302,387,380,489,486
20221101_215302,377,380,482,487
20221101_215302,384,381,472,487
20221101_215302,361,380,497,487
20221101_215302,395,381,481,487
20221101_215303,385,381,468,487
20221101_215303,378,381,476,487
20221101_215303,381,381,463,487
20221101_215303,384,381,481,487
20221101_215303,374,381,473,487
20221101_215303,384,381,462,486
20221101_215303,370,381,475,486
20221101_215303,378,381,480,486
20221101_215303,363,381,469,486
20221101_215304,377,381,496,486
20221101_215304,372,381,484,486
20221101_215304,378,381,469,486
20221101_215304,376,381,465,486
20221101_215304,377,381,458,486
20221101_215304,362,381,489,485
20221101_215304,367,381,491,485
20221101_215304,361,380,461,485
20221101_215304,375,380,444,485
20221101_215305,377,380,475,485
20221101_215305,375,380,473,485
20221101_215305,372,380,461,484
20221101_215305,376,379,459,484
20221101_215305,359,379,479,484
20221101_215305,371,379,489,484
20221101_215305,354,379,455,483
20221101_215305,360,378,473,483
20221101_215305,382,378,458,483
20221101_215306,367,378,463,483
20221101_215306,362,378,471,482
20221101_215306,377,378,481,482
20221101_215306,369,378,481,482
20221101_215306,362,378,476,482
20221101_215306,372,378,474,482
20221101_215306,366,378,461,482
20221101_215306,378,378,458,482
20221101_215306,372,378,474,482
20221101_215307,371,378,462,482
20221101_215307,376,378,468,482
20221101_215307,381,378,501,482
20221101_215307,376,378,484,482
20221101_215307,388,378,458,482
20221101_215307,367,378,489,482
20221101_215307,383,378,468,482
20221101_215307,378,378,468,481
20221101_215307,383,378,482,481
20221101_215308,376,378,462,481
20221101_215308,364,378,476,481
20221101_215308,364,378,465,481
20221101_215308,369,377,455,480
20221101_215308,370,377,472,480
20221101_215308,384,377,470,479
20221101_215308,360,377,456,479
20221101_215308,358,377,479,479
20221101_215309,354,376,454,478
20221101_215309,355,376,456,478
20221101_215309,370,376,474,478
20221101_215309,367,376,469,478
20221101_215309,376,376,471,477
20221101_215309,384,376,464,477
20221101_215309,371,375,478,477
20221101_215309,391,375,480,477
20221101_215309,374,375,461,477
20221101_215310,385,375,476,476
20221101_215310,373,375,489,477
20221101_215310,376,375,482,477
20221101_215310,366,375,477,476
20221101_215310,364,375,454,476
20221101_215310,369,375,444,476
20221101_215310,357,375,442,475
20221101_215310,360,375,460,475
20221101_215311,353,375,449,475
20221101_215311,355,374,450,475
20221101_215311,358,374,453,474
20221101_215311,352,374,459,474
20221101_215311,374,374,446,474
20221101_215311,352,374,439,474
20221101_215311,350,373,446,473
20221101_215311,343,373,450,473
20221101_215312,349,373,436,472
20221101_215312,349,372,427,472
20221101_215312,355,372,422,471
20221101_215312,330,371,443,471
20221101_215312,354,371,437,470
20221101_215312,340,371,435,470
20221101_215312,337,370,420,469
20221101_215312,340,370,420,468
20221101_215312,344,370,425,467
20221101_215313,331,369,420,467
20221101_215313,323,368,437,466
20221101_215313,339,368,415,465
20221101_215313,335,367,408,464
20221101_215313,326,367,422,463
20221101_215313,319,366,409,462
20221101_215313,324,365,423,462
20221101_215313,330,365,427,461
20221101_215314,342,364,424,461
20221101_215314,336,364,433,460
20221101_215314,336,363,428,460
20221101_215314,335,363,424,459
20221101_215314,338,363,442,459
20221101_215314,355,362,459,458
20221101_215314,347,362,471,458
20221101_215314,363,362,484,458
20221101_215314,374,362,478,459
20221101_215315,382,362,477,459
20221101_215315,389,362,502,459
20221101_215315,390,362,489,459
20221101_215315,392,362,493,459
20221101_215315,390,362,495,459
20221101_215315,390,362,515,460
20221101_215315,397,363,517,460
20221101_215315,394,363,516,460
20221101_215315,401,363,546,461
20221101_215316,419,364,526,462
20221101_215316,420,364,537,463
20221101_215316,410,364,552,463
20221101_215316,425,365,531,464
20221101_215316,422,366,558,465
20221101_215316,421,366,533,465
20221101_215316,422,366,537,466
20221101_215316,428,367,536,467
20221101_215316,400,367,543,467
20221101_215317,402,368,518,468
20221101_215317,411,368,518,468
20221101_215317,398,368,520,469
20221101_215317,419,369,521,469
20221101_215317,397,369,531,470
20221101_215317,401,370,529,471
20221101_215317,402,370,502,471
20221101_215317,405,370,520,472
20221101_215318,401,371,514,472
20221101_215318,389,371,504,472
20221101_215318,390,371,518,472
20221101_215318,400,371,507,473
20221101_215318,393,372,533,474
20221101_215318,422,372,529,474
20221101_215318,415,372,527,475
20221101_215318,401,373,520,475
20221101_215319,407,373,552,476
20221101_215319,411,373,566,477
20221101_215319,418,374,551,477
20221101_215319,436,374,561,478
20221101_215319,420,375,542,479
20221101_215319,418,375,576,480
20221101_215319,437,376,579,481
20221101_215319,437,376,566,482
20221101_215319,429,377,564,483
20221101_215319,449,378,577,484
20221101_215320,453,378,573,485
20221101_215320,443,379,580,486
20221101_215320,435,380,588,487
20221101_215320,425,380,566,488
20221101_215320,431,381,588,490
20221101_215320,437,382,573,491
20221101_215320,435,383,576,492
20221101_215320,442,383,581,493
20221101_215321,458,384,581,494
20221101_215321,455,385,599,495
20221101_215321,451,386,585,497
20221101_215321,466,387,588,498
20221101_215321,459,388,616,499
20221101_215321,440,388,586,500
20221101_215321,456,389,594,502
20221101_215321,461,390,591,503
20221101_215321,452,390,581,504
20221101_215322,455,391,584,505
20221101_215322,457,392,599,506
20221101_215322,460,393,563,507
20221101_215322,463,394,578,508
20221101_215322,455,395,587,510
20221101_215322,443,396,593,511
20221101_215322,445,397,585,512
20221101_215322,448,398,600,514
20221101_215323,452,399,586,515
20221101_215323,465,400,601,517
20221101_215323,460,400,608,518
20221101_215323,453,401,601,520
20221101_215323,451,402,620,521
20221101_215323,450,404,587,523
20221101_215323,469,405,587,524
20221101_215323,457,406,590,526
20221101_215323,455,407,602,528
20221101_215324,453,408,590,529
20221101_215324,456,409,580,531
20221101_215324,452,410,591,532
20221101_215324,451,411,576,534
20221101_215324,443,412,569,535
20221101_215324,440,413,592,537
20221101_215324,430,414,596,539
20221101_215324,448,415,595,540
20221101_215324,435,416,583,542
20221101_215325,449,418,579,543
20221101_215325,440,419,592,545
20221101_215325,436,420,591,547
20221101_215325,445,421,580,549
20221101_215325,436,422,584,550
20221101_215325,445,423,600,552
20221101_215325,444,424,582,553
20221101_215325,446,425,582,555
20221101_215325,430,426,570,556
20221101_215326,442,427,552,557
20221101_215326,437,428,558,558
20221101_215326,432,429,551,559
20221101_215326,433,430,560,560
20221101_215326,423,430,574,561
20221101_215326,446,431,570,562
20221101_215326,421,431,547,562
20221101_215326,446,432,565,563
20221101_215326,433,432,586,564
20221101_215327,443,432,572,565
20221101_215327,446,433,567,565
20221101_215327,444,433,577,566
20221101_215327,437,434,588,566
20221101_215327,458,434,596,567
20221101_215327,456,435,596,568
20221101_215327,461,435,588,568
20221101_215327,449,436,587,568
20221101_215327,455,436,578,569
20221101_215328,458,436,596,569
20221101_215328,441,436,573,570
20221101_215328,440,437,566,570
20221101_215328,441,437,559,570
20221101_215328,437,437,566,570
20221101_215328,440,438,558,571
20221101_215328,456,438,554,571
20221101_215328,430,438,586,572
20221101_215328,419,438,581,572
20221101_215329,439,439,552,573
20221101_215329,430,439,566,573
20221101_215329,446,439,563,574
20221101_215329,430,440,561,574
20221101_215329,449,440,564,575
20221101_215329,431,441,556,575
20221101_215329,437,441,591,576
20221101_215329,453,442,563,576
20221101_215330,430,442,562,577
20221101_215330,441,442,582,577
20221101_215330,442,442,570,578
20221101_215330,430,443,567,578
20221101_215330,435,443,561,578
20221101_215330,430,443,549,578
20221101_215330,427,443,564,578
20221101_215330,440,443,560,578
20221101_215330,448,444,569,578
20221101_215331,431,444,559,578
20221101_215331,424,444,559,578
20221101_215331,413,443,545,578
20221101_215331,443,443,541,578
20221101_215331,436,443,555,577
20221101_215331,416,443,552,577
20221101_215331,441,443,575,577
20221101_215331,425,443,598,577
20221101_215331,422,443,551,577
20221101_215332,429,443,556,577
20221101_215332,432,443,583,577
20221101_215332,404,442,538,576
20221101_215332,420,442,536,576
20221101_215332,417,442,538,576
20221101_215332,425,442,530,575
20221101_215332,424,441,544,574
20221101_215332,428,441,532,574
20221101_215333,423,441,546,573
20221101_215333,403,440,540,573
20221101_215333,414,440,546,572
20221101_215333,421,439,519,572
20221101_215333,409,439,523,571
20221101_215333,400,438,534,570
20221101_215333,412,438,526,570
20221101_215333,411,437,531,569
20221101_215333,396,437,532,569
20221101_215334,401,436,510,568
20221101_215334,389,436,517,567
20221101_215334,394,435,521,567
20221101_215334,395,435,510,566
20221101_215334,402,434,506,565
20221101_215334,396,433,526,564
20221101_215334,396,433,495,563
20221101_215334,405,432,510,562
20221101_215334,390,432,498,561
20221101_215335,389,431,513,560
20221101_215335,397,430,488,559
20221101_215335,387,430,498,559
20221101_215335,392,429,499,558
20221101_215335,388,428,501,557
20221101_215335,395,428,507,556
20221101_215335,399,427,485,555
